           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1                0.01             2.99002           0.0459467
                   2                0.02             2.99048            -4.94187
                   3                0.03             2.94106             32.4862
                   4                0.04             3.26593            -539.408
                   5                0.05            -2.12815                 nan
                   6                0.06                 nan                 nan
                   7                0.07                 nan                 nan
                   8                0.08                 nan                 nan
                   9                0.09                 nan                 nan
                  10                 0.1                 nan                 nan
                  11                0.11                 nan                 nan
                  12                0.12                 nan                 nan
                  13                0.13                 nan                 nan
                  14                0.14                 nan                 nan
                  15                0.15                 nan                 nan
                  16                0.16                 nan                 nan
                  17                0.17                 nan                 nan
                  18                0.18                 nan                 nan
                  19                0.19                 nan                 nan
                  20                 0.2                 nan                 nan
                  21                0.21                 nan                 nan
                  22                0.22                 nan                 nan
                  23                0.23                 nan                 nan
                  24                0.24                 nan                 nan
                  25                0.25                 nan                 nan
                  26                0.26                 nan                 nan
                  27                0.27                 nan                 nan
                  28                0.28                 nan                 nan
                  29                0.29                 nan                 nan
                  30                 0.3                 nan                 nan
                  31                0.31                 nan                 nan
                  32                0.32                 nan                 nan
                  33                0.33                 nan                 nan
                  34                0.34                 nan                 nan
                  35                0.35                 nan                 nan
                  36                0.36                 nan                 nan
                  37                0.37                 nan                 nan
                  38                0.38                 nan                 nan
                  39                0.39                 nan                 nan
                  40                 0.4                 nan                 nan
                  41                0.41                 nan                 nan
                  42                0.42                 nan                 nan
                  43                0.43                 nan                 nan
                  44                0.44                 nan                 nan
                  45                0.45                 nan                 nan
                  46                0.46                 nan                 nan
                  47                0.47                 nan                 nan
                  48                0.48                 nan                 nan
                  49                0.49                 nan                 nan
                  50                 0.5                 nan                 nan
                  51                0.51                 nan                 nan
                  52                0.52                 nan                 nan
                  53                0.53                 nan                 nan
                  54                0.54                 nan                 nan
                  55                0.55                 nan                 nan
                  56                0.56                 nan                 nan
                  57                0.57                 nan                 nan
                  58                0.58                 nan                 nan
                  59                0.59                 nan                 nan
                  60                 0.6                 nan                 nan
                  61                0.61                 nan                 nan
                  62                0.62                 nan                 nan
                  63                0.63                 nan                 nan
                  64                0.64                 nan                 nan
                  65                0.65                 nan                 nan
                  66                0.66                 nan                 nan
                  67                0.67                 nan                 nan
                  68                0.68                 nan                 nan
                  69                0.69                 nan                 nan
                  70                 0.7                 nan                 nan
                  71                0.71                 nan                 nan
                  72                0.72                 nan                 nan
                  73                0.73                 nan                 nan
                  74                0.74                 nan                 nan
                  75                0.75                 nan                 nan
                  76                0.76                 nan                 nan
                  77                0.77                 nan                 nan
                  78                0.78                 nan                 nan
                  79                0.79                 nan                 nan
                  80                 0.8                 nan                 nan
                  81                0.81                 nan                 nan
                  82                0.82                 nan                 nan
                  83                0.83                 nan                 nan
                  84                0.84                 nan                 nan
                  85                0.85                 nan                 nan
                  86                0.86                 nan                 nan
                  87                0.87                 nan                 nan
                  88                0.88                 nan                 nan
                  89                0.89                 nan                 nan
                  90                 0.9                 nan                 nan
                  91                0.91                 nan                 nan
                  92                0.92                 nan                 nan
                  93                0.93                 nan                 nan
                  94                0.94                 nan                 nan
                  95                0.95                 nan                 nan
                  96                0.96                 nan                 nan
                  97                0.97                 nan                 nan
                  98                0.98                 nan                 nan
                  99                0.99                 nan                 nan
                 100                   1                 nan                 nan
                 101                1.01                 nan                 nan
                 102                1.02                 nan                 nan
                 103                1.03                 nan                 nan
                 104                1.04                 nan                 nan
                 105                1.05                 nan                 nan
                 106                1.06                 nan                 nan
                 107                1.07                 nan                 nan
                 108                1.08                 nan                 nan
                 109                1.09                 nan                 nan
                 110                 1.1                 nan                 nan
                 111                1.11                 nan                 nan
                 112                1.12                 nan                 nan
                 113                1.13                 nan                 nan
                 114                1.14                 nan                 nan
                 115                1.15                 nan                 nan
                 116                1.16                 nan                 nan
                 117                1.17                 nan                 nan
                 118                1.18                 nan                 nan
                 119                1.19                 nan                 nan
                 120                 1.2                 nan                 nan
                 121                1.21                 nan                 nan
                 122                1.22                 nan                 nan
                 123                1.23                 nan                 nan
                 124                1.24                 nan                 nan
                 125                1.25                 nan                 nan
                 126                1.26                 nan                 nan
                 127                1.27                 nan                 nan
                 128                1.28                 nan                 nan
                 129                1.29                 nan                 nan
                 130                 1.3                 nan                 nan
                 131                1.31                 nan                 nan
                 132                1.32                 nan                 nan
                 133                1.33                 nan                 nan
                 134                1.34                 nan                 nan
                 135                1.35                 nan                 nan
                 136                1.36                 nan                 nan
                 137                1.37                 nan                 nan
                 138                1.38                 nan                 nan
                 139                1.39                 nan                 nan
                 140                 1.4                 nan                 nan
                 141                1.41                 nan                 nan
                 142                1.42                 nan                 nan
                 143                1.43                 nan                 nan
                 144                1.44                 nan                 nan
                 145                1.45                 nan                 nan
                 146                1.46                 nan                 nan
                 147                1.47                 nan                 nan
                 148                1.48                 nan                 nan
                 149                1.49                 nan                 nan
                 150                 1.5                 nan                 nan
                 151                1.51                 nan                 nan
                 152                1.52                 nan                 nan
                 153                1.53                 nan                 nan
                 154                1.54                 nan                 nan
                 155                1.55                 nan                 nan
                 156                1.56                 nan                 nan
                 157                1.57                 nan                 nan
                 158                1.58                 nan                 nan
                 159                1.59                 nan                 nan
                 160                 1.6                 nan                 nan
                 161                1.61                 nan                 nan
                 162                1.62                 nan                 nan
                 163                1.63                 nan                 nan
                 164                1.64                 nan                 nan
                 165                1.65                 nan                 nan
                 166                1.66                 nan                 nan
                 167                1.67                 nan                 nan
                 168                1.68                 nan                 nan
                 169                1.69                 nan                 nan
                 170                 1.7                 nan                 nan
                 171                1.71                 nan                 nan
                 172                1.72                 nan                 nan
                 173                1.73                 nan                 nan
                 174                1.74                 nan                 nan
                 175                1.75                 nan                 nan
                 176                1.76                 nan                 nan
                 177                1.77                 nan                 nan
                 178                1.78                 nan                 nan
                 179                1.79                 nan                 nan
                 180                 1.8                 nan                 nan
                 181                1.81                 nan                 nan
                 182                1.82                 nan                 nan
